SESSIONE	FASCIA	SETTORE	BIBL?	ID CV	NUMERO DOI ESISTENTI	DOIS ESISTENTI	DOIS NON ESISTENTI	I1	I2	I3	SETTORE CONCORSUALE	SSD	S1	S2	S3
1	1	01-B1	B	16623	35	['10.1016/j.artint.2012.10.004', '10.1007/11829263_13', '10.1023/B:AMAI.0000031196.24935.b5', '10.1007/978-3-642-10291-2_7', '10.1109/ICHI.2014.63', '10.1017/S1471068411000639', '10.1007/3-540-45757-7_32', '10.1007/978-3-642-14309-0_5', '10.3233/FI-2009-182', '10.3233/978-1-58603-891-5-855', '10.1017/S1471068416000399', '10.1007/978-3-642-02734-5_3', '10.1016/S0743-1066(97)10014-0', '10.1093/logcom/ext067', '10.1007/11591191_46', '10.1016/j.artmed.2009.09.003', '10.1007/978-3-540-30227-8_8', '10.1093/logcom/10.5.625', '10.1007/978-3-319-24309-2_13', '10.1145/1507244.1507248', '10.1145/2514601.2514608', '10.1016/j.artint.2005.06.004', '10.1016/j.jal.2005.12.011', '10.1016/j.entcs.2006.02.010', '10.1007/978-3-319-25252-0', '10.1016/j.artint.2015.05.001', '10.1017/S1471068413000409', '10.1007/978-3-319-13281-5_5', '10.1023/A:1014602224874', '10.1145/1507244.1507251', '10.1007/s10472-006-9020-7', '10.1016/j.artint.2004.04.009', '10.1093/logcom/exs040', '10.3233/978-1-60750-606-5-1069', '10.1007/978-3-642-04238-6_38']	['10.1007/978-3-642-16242-8-23']	19	489	12	01/B1	-	8	216	8
1	1	01-B1	B	15551	27	['10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2008/113-120', '10.1007/s00371-016-1234-z', '10.1109/IEMBS.2011.6090918', '10.1117/1.JMI.1.2.024001', '10.1007/978-3-642-10470-1_7', '10.1109/JBHI.2014.2314360', '10.1007/s00371-015-1146-3', '10.1016/j.gmod.2014.07.001', '10.1007/978-3-540-27816-0_5', '10.1109/CBMS.2012.6266336', '10.1007/978-3-642-41181-6_49', '10.1016/S0165-0270(01)00418-6', '10.1007/s00330-004-2500-4', '10.1016/j.compmedimag.2013.06.005', '10.1109/TIP.2011.2136352', '10.1117/12.2184761', '10.1109/ICHI.2014.67', '10.1111/j.1467-8659.2012.03172.x', '10.1109/BRC.2013.6487552', '10.1007/s11332-014-0209-6', '10.1145/2808435.2808439', '10.1007/s00371-009-0311-y', '10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2010/017-023', '10.1109/TPAMI.2015.2477823', '10.1016/j.cag.2016.07.005', '10.1007/s11263-016-0903-8', '10.1016/j.cmpb.2007.12.007']	[]	13	398	12	01/B1	-	8	216	8
1	1	01-B1	B	14406	27	['10.1007/978-3-642-23014-1', '10.1145/1454008.1454014', '10.1145/1244002.1244338', '10.1109/SocialCom.2010.42', '10.1109/NCA.2004.1347765', '10.1016/j.knosys.2016.05.035', '10.1140/epjds12', '10.1109/QEST.2004.52', '10.1007/11753810_52', '10.4018/978-1-4666-2833-5.ch016', '10.1109/PTPSYS.2004.1', '10.1109/PERCOMW.2010.5470506', '10.1145/1379092.1379142', '10.1145/2631775.2631778', '10.1016/j.comcom.2010.12.006', '10.1109/IPDPSW.2010.5470931', '10.1109/PTPSYS.2005.16', '10.1007/11576259_7', '10.1109/NWeSP.2011.6088196', '10.1016/j.adhoc.2011.06.003', '10.1007/s12083-010-0099-6', '10.1109/AXMEDIS.2006.9', '10.1007/11552253_13', '10.1145/1462159.1462163', '10.1007/11553595_9', '10.1145/2740908.2742572', '10.1109/P2P.2008.40']	[]	10	263	9	01/B1	-	8	216	8
1	1	01-B1	B	11986	83	['10.1016/j.scico.2015.11.005', '10.1145/1852761.1852780', '10.1145/1040305.1040308', '10.1007/978-3-642-02444-3', '10.1016/j.entcs.2005.06.018', '10.1016/S1571-0661(04)80418-3', '10.1145/1047659.1040308', '10.1007/978-3-319-46508-1_8', '10.1007/b98246', '10.1016/j.entcs.2013.02.020', '10.1145/888251.888259', '10.1145/2500828.2500835', '10.1007/978-0-387-09680-3', '10.1007/978-3-642-13414-2', '10.1007/978-3-642-19748-2_5', '10.1007/978-3-540-69166-2_10', '10.1145/2364412.2364422', '10.1007/3-540-45337-7_8', '10.1007/s10270-016-0516-2', '10.1109/PDP.2011.81', '10.2168/LMCS-11(4:21)2015', '10.1016/j.scico.2012.11.003', '10.1145/1557898.1557907', '10.1007/3-540-48959-2', '10.1007/s00236-012-0173-z', '10.1007/978-3-642-15579-6_6', '10.7561/SACS.2012.2.267', '10.1007/978-3-642-18070-5_3', '10.1007/978-3-319-33693-0_4', '10.1007/b135690', '10.1145/2371401.2371403', '10.1007/978-3-642-31762-0', '10.1016/S1571-0661(04)80805-3', '10.1145/2648511.2648536', '10.1145/967900.968163', '10.1007/978-3-642-34026-0_15', '10.1007/978-3-642-45364-9_11', '10.1007/3-540-45350-4', '10.1016/j.scico.2011.06.007', '10.1007/3-540-62688-3', '10.1016/S0304-3975(00)00348-0', '10.1155/2014/207041', '10.1145/2647508.2647518', '10.1007/978-3-319-22969-0_24', '10.5381/jot.2004.3.11.a1', '10.1145/514952.514955', '10.1016/j.scico.2013.07.016', '10.1007/978-3-319-47169-3_35', '10.1145/2076674.2076682', '10.1007/978-3-642-35887-6', '10.1007/s00165-013-0278-3', '10.1007/s00236-008-0079-y', '10.1145/1216374.1216381', '10.4204/EPTCS.206.2', '10.1007/978-3-319-47169-3_40', '10.1007/978-3-642-29740-3_2', '10.1007/978-3-662-45234-9_21', '10.1007/978-3-642-20116-5_10', '10.1145/1774088.1774530', '10.1007/978-3-319-07317-0', '10.1007/978-3-540-70621-2_8', '10.1145/1868688.1868696', '10.1007/978-3-642-13414-2_4', '10.1007/978-0-387-09680-3_25', '10.1007/978-3-540-45208-9_9', '10.1007/3-540-46432-8', '10.1007/3-540-45446-2_14', '10.1109/SASO.2015.16', '10.1007/978-3-319-19195-9_8', '10.1145/2019136.2019175', '10.1016/j.jss.2016.07.035', '10.1016/j.scico.2011.10.006', '10.1016/j.tcs.2011.12.063', '10.1145/778559.778560', '10.1145/2500828.2500841', '10.1145/2647508.2647512', '10.1145/2245276.2232058', '10.1145/1960275.1960283', '10.1007/978-3-662-43376-8_11', '10.1016/S1571-0661(04)00320-2', '10.1007/3-540-61739-6', '10.1007/978-3-319-47169-3_45', '10.1007/11417170_12']	['10.1007/978-3-319-33693', '10.1145/2480361.2371403']	19	634	12	01/B1	-	8	216	8
1	1	01-B1	B	37082	78	['10.1007/s10836-010-5184-5', '10.1145/2739482.2764673', '10.1109/DFTVS.2004.1347846', '10.1145/1068009.1068370', '10.1007/3-540-46004-7_19', '10.1016/j.asoc.2015.11.024', '10.1109/LATW.2015.7102405', '10.1007/978-3-662-45523-4_35', '10.1007/s10766-005-0005-7', '10.1007/978-3-642-12239-2_43', '10.1109/CIG.2015.7317940', '10.1007/978-1-4020-6488-3_36', '10.1007/s12065-016-0144-3', '10.1109/VLSISoC.2011.6081667', '10.1007/3-540-36599-0_28', '10.1109/TEVC.2005.856207', '10.1007/978-3-319-16549-3_3', '10.1007/978-3-642-12239-2_2', '10.1109/CEC.2011.5949951', '10.1145/2464576.2480814', '10.1007/978-3-642-37189-9_16', '10.1007/s12293-012-0095-x', '10.1109/DATE.2007.364451', '10.1007/978-3-319-16549-3_55', '10.1109/TEST.2008.4700678', '10.1007/978-3-540-72377-6_13', '10.1109/TCIAIG.2015.2439061', '10.1145/544536.544538', '10.1007/978-3-540-24653-4_24', '10.1007/978-3-319-45823-6_95', '10.1109/LATW.2015.7102406', '10.1109/MTV.2007.15', '10.1007/s10836-016-5589-x', '10.1109/IOLTS.2007.14', '10.1007/978-3-642-37192-9_11', '10.1109/CEC.2003.1299947', '10.1109/TCAD.2008.915541', '10.1109/MTV.2007.14', '10.1145/1830483.1830727', '10.1145/1276958.1277342', '10.1145/1601896.1601964', '10.1145/2739480.2754712', '10.1016/j.asoc.2013.12.002', '10.1007/s00607-011-0157-9', '10.1007/3-540-45365-2_31', '10.1145/330560.330838', '10.1007/978-3-319-45823-6_32', '10.1145/2576768.2598384', '10.1145/2463372.2463495', '10.1063/1.3626293', '10.1109/CEC.2011.5949705', '10.1007/978-3-540-78761-7_22', '10.1109/MTV.2005.10', '10.1007/978-3-540-32003-6_21', '10.1016/j.ins.2015.09.056', '10.1109/MDT.2004.1277902', '10.1145/508791.508908', '10.1109/CEC.2004.1330952', '10.1109/MTV.2011.19', '10.1145/2908961.2931651', '10.1109/CEC.2007.4424921', '10.1109/MP.2005.1405800', '10.1109/DATE.2006.243795', '10.1016/j.patrec.2011.05.019', '10.1145/2598394.2598440', '10.1109/CEC.2014.6900564', '10.1109/DFTVS.2005.53', '10.1145/2480362.2480400', '10.1007/s10710-005-2985-x', '10.1145/2001858.2001985', '10.1007/978-3-319-31204-0_5', '10.1007/978-3-642-20520-0_17', '10.1109/MTV.2004.5', '10.1007/978-0-387-09426-7', '10.1145/1081081.1081105', '10.1007/978-3-642-24094-2_7', '10.1109/CEC.2004.1330848', '10.1109/MTV.2012.17']	['10.1007/978-3-642-37192-9-1']	14	486	12	01/B1	-	8	216	8
1	1	01-B1	B	37999	54	['10.1109/SECON.2012.6275786', '10.1109/COMST.2015.2491361', '10.4018/978-1-61520-913-2.ch005', '10.1109/TMC.2016.2563429', '10.1109/TMC.2013.2297925', '10.1109/INFCOM.2013.6566744', '10.1109/TMC.2011.258', '10.1109/TMC.2013.27', '10.1145/1641804.1641845', '10.1109/TMC.2016.2591527', '10.1016/j.peva.2015.01.005', '10.1109/INFCOM.2009.5061926', '10.1109/TVT.2014.2343651', '10.1109/TMC.2013.128', '10.1109/WiMob.2009.35', '10.1177/0037549709345997', '10.1109/ISCC.2009.5202293', '10.1016/j.peva.2010.11.004', '10.1109/WoWMoM.2013.6583402', '10.1109/INFCOM.2007.10', '10.4018/978-1-4666-8282-5', '10.1109/INFCOM.2011.5935197', '10.1145/1582716.1582767', '10.1109/WCNC.2010.5506349', '10.1109/TMC.2014.2375822', '10.1016/j.peva.2006.08.008', '10.1016/j.comcom.2015.10.014', '10.1109/WoWMoM.2013.6583391', '10.1016/j.comcom.2006.12.016', '10.1016/j.comcom.2009.11.021', '10.1109/VNC.2011.6117125', '10.1145/2491288.2491312', '10.1109/WONS.2014.6814727', '10.1109/LCOMM.2014.2363114', '10.1109/TMC.2011.100', '10.1145/2307836.2307848', '10.1109/VETECS.2011.5956223', '10.1007/978-0-387-68839-8_10', '10.1007/978-3-319-15497-8', '10.1109/TMC.2012.115', '10.1109/TMC.2015.2499197', '10.1109/TVT.2014.2344633', '10.1109/LCN.2013.6761248', '10.1109/JSAC.2012.121021', '10.1109/TVT.2011.2136363', '10.1145/1755743.1755750', '10.1145/2808797.2810057', '10.1145/2507924.2507950', '10.1109/MOBHOC.2009.5336986', '10.1109/TMC.2008.110', '10.1109/TVT.2015.2475608', '10.1109/LCOMM.2010.110310.101480', '10.1109/WoWMoM.2016.7523554', '10.1109/JSAC.2013.SUP.0513043']	[]	26	1018	16	01/B1	-	8	216	8
1	1	01-B1	B	24507	86	['10.1007/978-3-319-24027-5', '10.4018/978-1-60960-031-0.ch003', '10.1145/2600428.2609637', '10.1007/s00799-016-0172-8', '10.1145/2808194.2809452', '10.1007/978-3-540-74782-6_57', '10.1109/WI-IAT.2009.110', '10.1007/11551362_46', '10.1007/978-3-642-33247-0_13', '10.1007/978-3-642-15754-7_2', '10.1007/978-3-642-40802-1_23', '10.1007/978-3-540-87599-4_29', '10.1016/j.jvlc.2013.12.003', '10.1007/978-3-540-77088-6_15', '10.1007/978-3-642-15998-5_16', '10.1007/978-3-642-04346-8_4', '10.1007/978-3-642-35834-0_22', '10.1016/j.ipm.2016.08.001', '10.1007/978-3-540-74999-8_3', '10.1145/1363686.1363949', '10.1007/978-3-540-30222-3_21', '10.1007/978-3-540-78646-7_86', '10.1007/978-3-319-06028-6_92', '10.1007/978-3-642-54347-0_14', '10.1007/978-3-642-40501-3_19', '10.1007/978-3-319-16354-3_91', '10.1002/asi.23416', '10.1007/978-3-642-22913-8_2', '10.1145/1378889.1378971', '10.1007/978-3-642-35834-0', '10.1145/2524828.2524836', '10.1007/978-3-642-15754-7_68', '10.1007/978-3-642-15850-6_7', '10.1007/978-3-642-15998-5', '10.1007/978-3-540-85760-0_2', '10.1109/ICIAPW.2007.21', '10.1007/978-3-319-11382-1_4', '10.1145/2854946.2886106', '10.1007/978-3-642-04447-2_2', '10.1007/978-3-319-16354-3_83', '10.1007/978-3-642-35834-0_8', '10.1007/978-3-642-04346-8_8', '10.1007/978-3-642-27302-5_20', '10.1145/1378889.1378995', '10.1007/11878773_2', '10.1145/2362724.2362757', '10.1016/j.procs.2011.04.078', '10.1007/978-3-319-41938-1_3', '10.1007/978-3-540-77088-6_21', '10.1007/978-3-642-54347-0_5', '10.1016/j.ipm.2004.04.006', '10.1016/j.ipm.2013.05.001', '10.1007/11863878_62', '10.1007/978-3-540-71496-5_48', '10.1007/s00799-007-0010-0', '10.1007/b100389', '10.1007/978-3-642-27302-5_17', '10.1145/2911451.2911462', '10.1016/j.procs.2014.10.007', '10.1016/j.procs.2014.10.022', '10.1007/978-3-540-45237-9_23', '10.1007/11519645_2', '10.1007/978-3-319-30671-1', '10.1007/978-3-319-41938-1_10', '10.1007/978-3-540-85760-0_96', '10.1007/11519645_6', '10.1145/2063576.2064048', '10.1007/978-3-642-40802-1_4', '10.1007/978-3-662-49521-6_1', '10.1007/978-3-642-23708-9_13', '10.1007/978-3-540-74851-9_54', '10.1145/2494266.2494288', '10.1007/978-3-642-33247-0_11', '10.1007/978-3-642-27302-5_8', '10.1007/978-3-540-74999-8_2', '10.1007/978-3-642-54347-0', '10.1016/j.ipm.2015.11.001', '10.1007/978-3-540-74999-8_109', '10.1007/978-3-642-04346-8_22', '10.1007/978-3-319-11382-1_3', '10.1007/978-3-642-36415-0', '10.1007/978-3-540-87599-4_45', '10.1016/j.future.2015.09.020', '10.1109/VAST.2012.6400551', '10.1007/11549819_10', '10.1145/2911451.2911530']	[]	13	785	15	01/B1	-	8	216	8
1	1	01-B1	B	13023	15	['10.1109/MCOM.2014.6710077', '10.1126/science.1235623', '10.1007/s12559-014-9302-z', '10.1016/j.comcom.2012.08.006', '10.1007/978-3-319-11955-7_28', '10.1007/s11042-011-0943-6', '10.1109/MCI.2013.2291688', '10.1109/DSD.2011.41', '10.1142/S021926591250003X', '10.4018/jbdcn.2013070102', '10.1145/1656242.1656245', '10.1109/MIC.2013.39', '10.1007/s13132-016-0361-0', '10.1155/2009/453471', '10.1007/978-3-319-17966-7_17']	[]	22	470	11	01/B1	-	8	216	8
1	1	01-B1	B	34153	41	['10.1109/TIP.2015.2421435', '10.1109/ICPR.2014.667', '10.1007/978-3-642-41181-6_42', '10.1109/ICIP.2013.6738520', '10.1016/j.patrec.2014.07.004', '10.1109/AVSS.2009.40', '10.1162/neco.2008.05-07-517', '10.1109/JETCAS.2013.2256754', '10.1016/j.cviu.2015.11.007', '10.1007/978-3-642-33868-7_54', '10.1007/s00138-016-0778-2', '10.1155/2013/197690', '10.1016/j.patrec.2013.09.025', '10.1145/2818740', '10.1109/WIAMIS.2007.77', '10.1007/978-3-642-22822-3_9', '10.1109/TIP.2008.2007610', '10.1007/978-3-319-25087-8_21', '10.1109/HUMANOIDS.2014.7041491', '10.1016/j.patcog.2014.05.008', '10.1109/CVPR.2014.114', '10.1109/TIP.2015.2451175', '10.1145/2663204.2669622', '10.1109/CVPRW.2013.106', '10.1109/ICCVW.2011.6130464', '10.1016/j.imavis.2012.07.005', '10.1007/978-3-319-23222-5_61', '10.1016/j.cviu.2009.06.006', '10.1007/978-0-85729-057-1_11', '10.1007/11553595_97', '10.1007/978-3-642-41181-6_45', '10.1109/AVSS.2012.26', '10.1007/978-3-319-23234-8_11', '10.1109/ICIP.2014.7025684', '10.1109/ICIAP.2003.1234110', '10.1109/TAMD.2011.2106782', '10.1109/ICIP.2013.6738741', '10.1109/TCSVT.2014.2302547', '10.1007/978-3-642-38628-2_4', '10.1109/WORV.2013.6521926', '10.1109/HUMANOIDS.2012.6651540']	[]	23	608	11	01/B1	-	8	216	8
1	1	01-B1	B	18711	173	['10.1016/j.comnet.2007.09.010', '10.1109/TMC.2011.258', '10.1109/GLOCOM.2009.5425795', '10.1109/ICC.2009.5198767', '10.1109/JSAC.2011.110302', '10.1145/1641804.1641845', '10.1109/TWC.2003.817445', '10.1109/HICSS.2003.1174873', '10.1109/LCN.2009.5355163', '10.1109/PIMRC.2004.1370926', '10.1109/INFCOM.2003.1208918', '10.1002/wcm.2198', '10.1016/j.peva.2010.11.004', '10.1145/778415.778419', '10.1145/2742647.2742669', '10.1109/INFOCOM.2014.6848089', '10.1109/INFCOM.2011.5935197', '10.1145/2817946.2817953', '10.1109/ITSC.2012.6338902', '10.1109/INFCOM.2001.916292', '10.1109/GLOCOM.2008.ECP.126', '10.1109/VETECS.2009.5073416', '10.1109/SAHCN.2015.7338318', '10.1109/PIMRC.2002.1046566', '10.1016/j.ejor.2006.05.037', '10.1109/ICC.2008.181', '10.1007/3-540-36480-3_34', '10.1016/j.comnet.2009.09.023', '10.1109/TMC.2015.2392109', '10.1109/TSP.2009.2027404', '10.1016/j.adhoc.2005.06.001', '10.1109/VETECF.2003.1286157', '10.1109/TSP.2009.2028096', '10.1109/TIT.2014.2363838', '10.1109/WONS.2011.5720185', '10.1109/TC.2011.216', '10.1109/TWC.2005.858297', '10.1109/LCN.2013.6761248', '10.1109/TSP.2008.925953', '10.1109/MWCN.2002.1045744', '10.1109/25.938570', '10.1109/PIMRC.2012.6362786', '10.1016/j.peva.2006.08.003', '10.1109/TVT.2002.804863', '10.1109/ICC.2003.1204269', '10.1109/ICVD.2001.902640', '10.1109/IPDPS.2006.1639638', '10.1109/WONS.2014.6814715', '10.1109/WD.2013.6686526', '10.1109/VETECS.2005.1543680', '10.1109/TNET.2016.2553843', '10.1109/GLOCOM.2011.6133774', '10.1109/GLOCOM.2001.965880', '10.1109/WoWMoM.2015.7158180', '10.1109/DSN.2005.13', '10.1109/WiMob.2009.35', '10.1109/VETECS.2009.5073373', '10.1109/MASCOTS.2013.41', '10.1109/VETECS.2001.944074', '10.1109/HICSS.2005.297', '10.1007/978-3-540-79549-0_6', '10.1016/j.adhoc.2005.12.001', '10.1109/PIMRC.2012.6362591', '10.1109/INFOCOM.2015.7218536', '10.1109/WCNCW.2014.6934866', '10.1109/WoWMoM.2012.6263722', '10.1109/VETECF.2004.1400570', '10.1109/VETECS.2001.945084', '10.1109/PIMRC.2010.5671625', '10.1109/TPDS.2010.173', '10.1109/VETECS.2011.5956223', '10.1109/TSP.2008.924865', '10.1109/49.932705', '10.1109/INFCOM.2002.1019302', '10.1109/INFCOM.2004.1357023', '10.1109/MOBHOC.2007.4428663', '10.1109/WoWMoM.2015.7158136', '10.1109/TVT.2002.807146', '10.1109/SECON.2012.6275786', '10.4018/978-1-61520-913-2.ch005', '10.1109/TMC.2013.2297925', '10.1145/1689239.1689241', '10.1016/j.peva.2014.11.001', '10.1109/TWC.2004.842950', '10.1109/TSP.2011.2113177', '10.1109/TWC.2004.826343', '10.1145/1530748.1530809', '10.1016/j.peva.2006.11.003', '10.1109/PIMRC.2001.965394', '10.1109/MCOM.2014.6957148', '10.1109/INFCOM.2002.1019304', '10.1109/TITS.2014.2371478', '10.1109/IPSN.2007.4379687', '10.1109/MASCOTS.2014.24', '10.1109/TMC.2013.128', '10.1109/TVT.2014.2316645', '10.1109/INFCOM.2007.290', '10.1007/s11036-006-4480-x', '10.1023/B:TELS.0000029047.09283.d2', '10.1109/TMC.2009.20', '10.1109/TWC.2003.817417', '10.1109/ISCC.2009.5202293', '10.1109/TNET.2006.882863', '10.1109/INFCOM.2007.10', '10.1023/B:WINE.0000023857.83211.3c', '10.1109/INFCOM.2002.1019342', '10.1109/GLOCOMW.2013.6825176', '10.1016/j.comnet.2003.12.009', '10.1007/978-3-319-07425-2_12', '10.1109/INFCOMW.2010.5466627', '10.1145/1582716.1582767', '10.1016/j.peva.2006.08.008', '10.1109/ICCVE.2012.24', '10.1109/VETECF.2005.1559002', '10.1109/PIMRC.2001.965393', '10.1109/VTCFall.2015.7390833', '10.1109/ICC.2015.7248806', '10.1007/978-3-642-39408-9_9', '10.1016/j.peva.2008.12.001', '10.1109/TMC.2012.115', '10.1109/TMC.2015.2499197', '10.1109/TVT.2014.2344633', '10.1109/TWC.2015.2391126', '10.1109/ICCNC.2015.7069406', '10.1109/VETECF.2003.1285288', '10.1109/DAC.2002.1012736', '10.1109/INFCOM.2013.6566744', '10.1109/TMC.2007.1027', '10.1109/TVT.2006.883746', '10.1109/GLOCOM.2004.1379029', '10.1109/INFCOM.2009.5061926', '10.1109/JSAC.2013.SUP.0513043', '10.1023/A:1016692130603', '10.1145/1614293.1614297', '10.1109/ICC.2005.1494585', '10.1109/VETECF.2005.1559003', '10.1109/WCNCW.2016.7552682', '10.1109/INFCOMW.2009.5072168', '10.1145/2938681.2938682', '10.1109/WOWMOM.2006.20', '10.1109/WD.2010.5657763', '10.1109/WCNC.2004.1311544', '10.1109/PIMRC.2008.4699926', '10.1109/PCCC.2004.1395156', '10.1109/WONS.2013.6578316', '10.1109/TMC.2006.175', '10.1109/VETECS.2005.1543753', '10.1109/TIT.2011.2159574', '10.1109/WCNC.2010.5506349', '10.1109/TSP.2011.2146778', '10.1109/49.932692', '10.1109/TWC.2006.1618925', '10.1109/INFCOM.2004.1354496', '10.1016/j.comcom.2009.11.021', '10.1109/VTCSpring.2015.7146072', '10.1109/TWC.2011.011311.100188', '10.1002/wcm.2695', '10.1109/WoWMoM.2013.6583364', '10.1155/ASP.2005.144', '10.1145/1089444.1089461', '10.1109/IWCMC.2015.7289067', '10.1016/j.comnet.2012.01.008', '10.1109/JSAC.2012.121021', '10.1109/TVT.2011.2136363', '10.1145/1755743.1755750', '10.1007/s11390-008-9142-y', '10.1109/PIMRC.2014.7136387', '10.1109/ITSC.2013.6728515', '10.1007/s11276-005-3519-4', '10.1109/GLOCOM.2004.1378936', '10.1109/TMC.2008.110', '10.1007/11422778_111', '10.1109/ISIT.2010.5513236']	[]	52	2476	27	01/B1	-	8	216	8
1	1	01-B1	B	30984	45	['10.1007/978-3-319-23264-5_36', '10.3233/AIC-2012-0527', '10.1007/978-3-642-10291-2_26', '10.1016/j.jalgor.2008.02.006', '10.1007/978-3-319-22002-4_2', '10.1007/s10817-006-9033-2', '10.1007/11562931_6', '10.3233/978-1-61499-419-0-165', '10.1007/978-3-540-85958-1_50', '10.1016/j.artint.2015.09.008', '10.1007/978-3-642-33353-8_39', '10.1007/978-3-319-24309-2_14', '10.3233/AIC-160701', '10.1007/978-3-642-15675-5_33', '10.4230/LIPIcs.ICLP.2011.i', '10.1007/978-3-642-23954-0_41', '10.1007/11558590_13', '10.1007/978-3-319-03524-6_7', '10.1007/978-3-540-74782-6_37', '10.1007/978-3-319-28460-6_3', '10.1007/978-3-319-24309-2_16', '10.1080/0952813X.2014.993509', '10.3233/AIC-2012-0540', '10.1093/logcom/ext068', '10.1016/j.entcs.2004.06.065', '10.1007/11527695_2', '10.1017/S1471068415000411', '10.1007/3-540-45744-5_26', '10.1093/logcom/exq023', '10.1017/S1471068413000094', '10.1007/11853886_43', '10.3233/FI-2011-408', '10.1007/978-3-319-23264-5_44', '10.1007/978-3-540-45193-8_64', '10.1007/s10817-005-9002-1', '10.1007/3-540-45757-7_25', '10.1016/j.jcss.2011.02.015', '10.1007/s10601-010-9095-y', '10.1109/CDC.2013.6759994', '10.1007/978-3-319-03524-6_38', '10.1007/978-3-642-30743-0_22', '10.1007/978-3-540-24609-1_32', '10.3233/978-1-58603-891-5-510', '10.1007/978-3-540-72200-7_11', '10.1007/s10472-009-9113-1']	[]	19	566	12	01/B1	-	8	216	8
1	1	01-B1	B	447	35	['10.14778/2757807.2757813', '10.1016/j.biosystems.2008.06.015', '10.1007/978-3-540-70575-8_27', '10.1145/1557019.1557049', '10.1109/focs.2011.71', '10.1145/1526709.1526769', '10.1145/1341531.1341537', '10.1109/FOCS.2015.74', '10.1145/2816813', '10.1145/2736277.2741100', '10.1137/1.9781611973402.38', '10.1137/120879828', '10.1145/1806689.1806745', '10.1016/j.tcs.2010.11.001', '10.1016/j.tcs.2014.02.030', '10.1145/1559795.1559815', '10.1145/1935826.1935873', '10.1145/2492002.2482573', '10.1137/130936580', '10.1145/2187836.2187919', '10.1145/2623330.2623743', '10.1109/tit.2009.2039040', '10.1145/1772690.1772715', '10.1137/080732109', '10.1145/2229012.2229040', '10.1137/130936592', '10.1145/2688073.2688111', '10.1145/1265530.1265545', '10.1145/2783258.2783354', '10.1145/1772690.1772716', '10.1007/978-3-540-72914-3_8', '10.1145/1526709.1526770', '10.1007/978-3-642-02930-1_31', '10.1109/focs.2009.63', '10.1007/s00224-008-9113-2']	[]	11	409	10	01/B1	-	8	216	8
